"gene_symbol","logFC","logCPM","F","PValue","FDR","gene"
"AC006995.8",-0.354951251828309,-3.50047772064829,0.429656012648676,0.513617261157809,0.770220481349652,"AC006995.8"
"RP11-396K3.1",0.218027084048083,6.51547689054119,5.0722579797849,0.0295492345069063,0.197582329483766,"RP11-396K3.1"
"NCF1B",0.188439632006136,-3.48963368099418,0.0988573979702258,0.753858015617474,0.902397176227601,"NCF1B"
"GTF2IRD2P1",-0.674854468606215,-1.78482218944688,6.94922059684996,0.0116851338898409,0.121446939753761,"GTF2IRD2P1"
"POM121B",-1.08354372658177,2.16973990566243,12.5269237067841,0.00101726334771354,0.0352822057505537,"POM121B"
"NSUN5",-0.254700815068183,4.72728569330384,9.16450638164192,0.00418660093689069,0.0737396773576462,"NSUN5"
"TRIM50",0.830845642125511,-3.61097993556814,1.0537203103277,0.307264117560124,0.617290283087362,"TRIM50"
"FKBP6",0.00271233139888991,-3.4440609990533,2.91095674801724e-05,0.995706246225178,1,"FKBP6"
"FZD9",0.233162786744818,1.91920127888638,1.0287722501265,0.316204717520804,0.624983050379207,"FZD9"
"BAZ1B",0.0929255551292201,7.73236265850153,3.40806617070802,0.0718701613296741,0.304775362451937,"BAZ1B"
"BCL7B",-0.075323397606416,4.4562696650486,0.968295237837273,0.330689971754438,0.63692259222193,"BCL7B"
"TBL2",-0.286342574428594,4.77975963044429,12.0019210447585,0.00122886509773329,0.0386131382245861,"TBL2"
"MLXIPL",0.920173919636498,0.621818482096295,10.2469320343157,0.00260028524074211,0.0576177452523468,"MLXIPL"
"VPS37D",-0.0717619146817999,4.73854667365728,0.598956039284393,0.443272305710435,0.72546607666392,"VPS37D"
"DNAJC30",-0.21587426715188,2.75026939123121,5.81544113401407,0.0202953552683768,0.162918019562777,"DNAJC30"
"WBSCR22",-0.165666892503534,5.04734792209614,6.29953996187244,0.0159799883847562,0.143272228485751,"WBSCR22"
"STX1A",0.188945007964142,5.82998617538227,5.04442912896564,0.0299745540409368,0.199047065668242,"STX1A"
"LINC00035",0.294690560302992,-3.50436772077506,0.214430998905027,0.644326735498868,0.846600776470966,"LINC00035"
"ABHD11",-0.0788929964813426,2.47080026185766,0.369643705153909,0.54644347407425,0.789334739105621,"ABHD11"
"CLDN3",0.675271306678876,-1.90563846899842,3.32166052290302,0.0751369205360677,0.31138961774907,"CLDN3"
"CLDN4",0.105729651349739,-1.00908286049854,0.185835568352911,0.668639981176242,0.858981820577664,"CLDN4"
"WBSCR27",0.25189698838877,-1.9834282180695,0.52483302418905,0.47265891703741,0.744373647929209,"WBSCR27"
"ELN",-2.85897555985395,2.13500934676809,20.6550081425788,5.33008866616793e-05,0.00676219933147253,"ELN"
"CTB-51J22.1",-0.709827073467786,-4.23089848459599,0.424364004811764,0.520163046521561,0.774290606103089,"CTB-51J22.1"
"LIMK1",0.045434463290772,7.34890175909579,0.338957506177004,0.563515995782241,0.800445084167997,"LIMK1"
"EIF4H",-0.29643733045867,7.66613458970418,17.0979433580873,0.000164342111914759,0.0129483104629006,"EIF4H"
"MIR590",0.176004430500907,-0.464283573937467,0.972491016891727,0.329718966496485,0.636776122373634,"MIR590"
"LAT2",0.110117690862343,0.873097236923627,0.710523838317584,0.404008253280137,0.695028351881972,"LAT2"
"RFC2",-0.210323176064893,3.8175343553403,3.43140926259495,0.0709404908764867,0.303041613368202,"RFC2"
"CLIP2",-0.136454639655106,8.16962540879311,4.90652708944413,0.0321823414001528,0.205718465626242,"CLIP2"
"GTF2IRD1",0.0891673653051797,6.0690855882829,2.74320801239076,0.10505475678374,0.368195092500853,"GTF2IRD1"
"RP5-1186P10.2",0.239351535397704,-2.6078950364186,0.420040163081728,0.519638300848571,0.774084424487565,"RP5-1186P10.2"
"GTF2I",0.172747816018709,7.64520348989082,11.5689086627911,0.00147351673747286,0.0431491266728779,"GTF2I"
"AC083884.8",0.516467570707277,1.36238405006499,8.81192139046508,0.00490852603556995,0.07982019632655,"AC083884.8"
"STAG3L2",0.281434621976007,3.63666995881374,7.74764788958564,0.00800132906787437,0.100156102393752,"STAG3L2"
"PHBP15",0.48079348910359,-1.99820965468058,2.19985022547653,0.145077713178147,0.43361416939358,"PHBP15"
"NCF1",-0.0220140567018754,-2.7278621317423,0.00289335817114139,0.957288856953106,0.990484027949364,"NCF1"
"GTF2IRD2",0.157376774569968,3.57568863947187,3.48738110328642,0.0687644078306969,0.299136751016584,"GTF2IRD2"
"PMS2P5",0.0841922490224004,2.04416357192378,0.734417066062027,0.396276466520028,0.688992017777566,"PMS2P5"
"AC004166.6",0.15565217156025,0.381250741274312,1.03028343782502,0.315868001433635,0.624819863510392,"AC004166.6"
"GATSL1",-0.170985680266592,0.0780378342129105,0.713513488372779,0.403043443392705,0.694113112411297,"GATSL1"
"WBSCR16",-0.295703393726714,3.90285127675822,5.78750224963442,0.0205795389277481,0.164131889174977,"WBSCR16"
"GTF2IRD2B",0.129327286392227,3.99366516755613,2.26801083391376,0.139486847001734,0.425880993917265,"GTF2IRD2B"
"NCF1C",0.245287642894742,-2.93194832402785,0.226424507976338,0.635750773989116,0.841855262696123,"NCF1C"
"GTF2IP1",0.066895929501313,6.59877374962278,0.868530348280489,0.35664113478573,0.659481444003639,"GTF2IP1"
"AC138783.11",0.578566394765384,-2.38654282709408,2.43358870444629,0.124951044960637,0.402783445993356,"AC138783.11"
"AC138783.12",0.254414446740944,-1.14699847890001,0.933911725042246,0.33946269602575,0.644167291079173,"AC138783.12"
"AC118138.2",-0.183434229694553,-0.323639161435426,0.542729942330318,0.465396993260327,0.741033797029829,"AC118138.2"
"GATSL2",0.20871329467527,2.32369270804828,1.12226651448951,0.295432515443315,0.60690717273989,"GATSL2"
"AC004878.2",2.06852154498017,-4.05421009950539,2.8372131657377,0.0970917942906848,0.353229493523905,"AC004878.2"
"PMS2P2",0.252447853178765,-0.878683660492617,0.659370428770161,0.421409732228257,0.708662373812852,"PMS2P2"
"AC004878.5",0.0813230719257114,-3.39757143591197,0.0190830325258606,0.890421217510262,0.963295660297455,"AC004878.5"
"PMS2P10",-0.456835637089451,-3.25651352603671,1.12192930860338,0.292463456359617,0.604283613651381,"PMS2P10"
"AC004878.6",0.482695908878337,-3.38627016462988,0.685050290843515,0.409992065406188,0.700299187115463,"AC004878.6"
"AC004878.3",0.367679828215003,-1.06374904746172,1.03194165511404,0.315593667987272,0.624730567778786,"AC004878.3"
"AC006014.10",-0.812707943416409,-3.29992138265848,2.98367567342453,0.0874960669245913,0.336263497381185,"AC006014.10"
"STAG3L1",-0.0385459728923272,3.40189182382841,0.058598365652424,0.809892739762267,0.927488294147274,"STAG3L1"
"AC006014.1",0.281598852092626,-1.82224825778846,1.04177939318305,0.313174995265136,0.622853536656935,"AC006014.1"
"AC006014.8",0.293164969288735,-2.31264620980948,0.983197671841825,0.326408112695941,0.633432117690338,"AC006014.8"
"TRIM73",0.3898228216383,0.291308883081361,2.64633415453397,0.111228441980697,0.37911587026791,"TRIM73"
"NSUN5P1",0.334997848040551,4.72922266805871,3.36280913338115,0.0737692630425019,0.308699500045669,"NSUN5P1"
"POM121C",0.0178046618788989,6.67600509910993,0.139897979792243,0.710247146936132,0.880063063559235,"POM121C"
"AC018720.10",0.237844446659846,0.5771862454228,1.82962450680106,0.183359805306336,0.483538591050474,"AC018720.10"
"PMS2P3",0.0574944360703072,2.93520969196179,0.45269629476472,0.504709835335669,0.763546994803104,"PMS2P3"
"HIP1",0.0953484645699109,7.8196662313449,2.40962865923505,0.128027017701704,0.407810654454143,"HIP1"
"CCL26",-1.38598136529959,-4.33023103113196,1.76757039557447,0.203223692887007,0.505939329467507,"CCL26"
"RHBDD2",-0.130906664233653,6.81122116995086,2.20313848561786,0.145129704868173,0.433615949551682,"RHBDD2"
"POR",-0.0483631719227549,6.20931229512644,0.400086029160365,0.530442645452121,0.779585748457134,"POR"
"RPL7L1P3",0.377740008048315,-3.66870977030851,0.31158173903335,0.577929286126925,0.80968415193568,"RPL7L1P3"
"SNORA14A",0.109016763374012,-3.72913102118908,0.0208162532628552,0.885561593500612,0.960632788171456,"SNORA14A"
"TMEM120A",-0.1018700231452,4.85092272015228,0.731974397159077,0.3970548845707,0.68944744994121,"TMEM120A"
"STYXL1",-0.227722322975835,3.71924934721406,4.77140130174681,0.0345180836304585,0.212492113877614,"STYXL1"
"MDH2",-0.194445828394996,6.91975378285261,5.07106772552409,0.029567290689601,0.197663898356174,"MDH2"
"AC005077.14",0.275839875877308,-1.97074003520345,0.521602615772423,0.47401748102727,0.745362834934612,"AC005077.14"
"AC005077.12",-0.220142170225668,-3.71739717333898,0.0996964682416277,0.752816016874966,0.901855950354259,"AC005077.12"
"AC005077.8",0.350203213169935,-4.26232949379836,0.0895433071528469,0.767440697154459,0.907151397415452,"AC005077.8"
"AC005077.7",1.05336147932127,-3.71501170359933,2.06296334711145,0.154326734589304,0.446239766274119,"AC005077.7"
"SRRM3",0.217003621387027,6.41812761092246,6.42080310042543,0.01506108426301,0.138718998532696,"SRRM3"
"HSPB1",-0.857110910038422,4.55564086329519,9.84343818684589,0.00320637253835458,0.0644080083641975,"HSPB1"
"YWHAG",-0.216807791921899,10.3321880431142,8.72786974982433,0.00509723803100064,0.0807829374779182,"YWHAG"
"SRCRB4D",0.00570852872503193,-0.245736946846634,0.000434891637037773,0.983460683580998,1,"SRCRB4D"
"ZP3",1.03035304170699,-0.216601529454338,3.23122903623517,0.0798096490144406,0.321822944830963,"ZP3"
"DTX2",0.0818367980757935,2.66339823721158,0.480954389983508,0.491774321198801,0.75442803970797,"DTX2"
"AC007078.4",1.47174435356456,-4.1818598682124,1.62745295654703,0.20981331660635,0.513973684304802,"AC007078.4"
"UPK3B",0.23777763460708,-2.31086461776815,0.355446135150331,0.553862547720821,0.794153519084375,"UPK3B"
"AC004980.9",-0.0965396896915585,-3.92563820474616,0.0176566773506597,0.894615353333342,0.965079574495422,"AC004980.9"
"AC004980.11",-0.110764326656305,-2.98773581535576,0.0704100472262762,0.791533309438886,0.918186257171528,"AC004980.11"
"AC004980.7",-0.0447463678858245,2.88985964934216,0.446043729561218,0.507840862030963,0.766291328904936,"AC004980.7"
"POMZP3",-0.179933355046368,2.9562278608527,0.914106357308098,0.344449714896851,0.648739021914963,"POMZP3"
"AC004980.10",0.126995013797154,-0.0293874878953757,0.357796067850239,0.552933368835968,0.793585333951261,"AC004980.10"
"DTX2P1",0.427486818316264,-0.715044510676491,2.01364039595554,0.163320905937979,0.458302432286108,"DTX2P1"
"UPK3BP1",2.4467043977575,-3.95517974575419,3.01055758011984,0.0868175343962752,0.33550534440595,"UPK3BP1"
"SPDYE9P",0.360658251581963,-2.82719767217852,0.856571728235961,0.358177313773681,0.660803072814367,"SPDYE9P"
"AC007000.12",0.136625097225373,-0.111739650684769,0.533484258585682,0.469188893036095,0.742669023473623,"AC007000.12"
